
GrupoA

~/ensino/private/comp/e2/GrupoA ~/ensino/private/comp/e2
mkdir -p ./build
bison  --defines=./build/parser.h --output=./build/parser.c src/parser.y
flex -i -I -c -o build/lex_scanner.c ./src/scanner.l
gcc    -c -o build/lex_scanner.o build/lex_scanner.c
gcc    -c -o build/parser.o build/parser.c
gcc -g -Wall -I./include -I./build -lfl -c -o build/main.o src/main.c
gcc -g -Wall -I./include -I./build -lfl -o etapa2 build/lex_scanner.o build/parser.o build/main.o
GrupoH - asl121 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl122 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl123 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl124 - 1 - "1 error found. Line of the error: 5 syntax error "
GrupoH - asl125 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl126 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl127 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl128 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl129 - 1 - "1 error found. Line of the error: 6 syntax error "
GrupoH - asl130 - 1 - "1 error found. Line of the error: 4 syntax error "
GrupoH - asl131 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl132 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl133 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl134 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl135 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl136 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl137 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl138 - 0 - ""
GrupoH - asl139 - 0 - ""
GrupoH - asl140 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl141 - 0 - ""
GrupoH - asl142 - 0 - ""
GrupoH - asl143 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl144 - 0 - ""
GrupoH - asl145 - 0 - ""
GrupoH - asl146 - 0 - ""
GrupoH - asl147 - 0 - ""
GrupoH - asl148 - 0 - ""
GrupoH - asl149 - 0 - ""
GrupoH - asl150 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl151 - 0 - ""
GrupoH - asl152 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl153 - 0 - ""
GrupoH - asl154 - 0 - ""
GrupoH - asl155 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl156 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl157 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl158 - 1 - "1 error found. Line of the error: 2 syntax error "
GrupoH - asl159 - 0 - ""
GrupoH - asl160 - 1 - "1 error found. Line of the error: 4 syntax error "
GrupoH - asl161 - 1 - "1 error found. Line of the error: 4 syntax error "
GrupoH - asl162 - 1 - "1 error found. Line of the error: 4 syntax error "
GrupoH - asl163 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl164 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl165 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl166 - 0 - ""
GrupoH - asl167 - 1 - "1 error found. Line of the error: 3 syntax error "
GrupoH - asl168 - 1 - "1 error found. Line of the error: 7 syntax error "
GrupoH - asl169 - 1 - "1 error found. Line of the error: 3 syntax error "
~/ensino/private/comp/e2

GrupoI

~/ensino/private/comp/e2/GrupoI ~/ensino/private/comp/e2
bison -d parser.y
parser.y: warning: 18 shift/reduce conflicts [-Wconflicts-sr]
parser.y: warning: 13 reduce/reduce conflicts [-Wconflicts-rr]
parser.y: note: rerun with option '-Wcounterexamples' to generate conflict counterexamples
flex scanner.l
scanner.l:50: warning, rule cannot be matched
gcc -c lex.yy.c
gcc -c main.c
gcc -c parser.tab.c
gcc lex.yy.o main.o parser.tab.o -o etapa2 -lfl
GrupoI - asl01 - 0 - ""
GrupoI - asl02 - 0 - ""
GrupoI - asl03 - 0 - ""
GrupoI - asl04 - 0 - ""
GrupoI - asl05 - 0 - ""
GrupoI - asl06 - 0 - ""
GrupoI - asl07 - 0 - ""
GrupoI - asl08 - 0 - ""
GrupoI - asl09 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl10 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl11 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl12 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl13 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl14 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl15 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl16 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl17 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl18 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl19 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl20 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl21 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl22 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl23 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl24 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl25 - 0 - ""
GrupoI - asl26 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl27 - 0 - ""
GrupoI - asl28 - 0 - ""
GrupoI - asl29 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl30 - 0 - ""
GrupoI - asl31 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl32 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl33 - 0 - ""
GrupoI - asl34 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl35 - 0 - ""
GrupoI - asl36 - 0 - ""
GrupoI - asl37 - 0 - ""
GrupoI - asl38 - 0 - ""
GrupoI - asl39 - 0 - ""
GrupoI - asl40 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl41 - 0 - ""
GrupoI - asl42 - 0 - ""
GrupoI - asl43 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl44 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl45 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl46 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl47 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl48 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl49 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl50 - 0 - ""
GrupoI - asl51 - 0 - ""
GrupoI - asl52 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl53 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl54 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl55 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl56 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl57 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl58 - 0 - ""
GrupoI - asl59 - 0 - ""
GrupoI - asl60 - 0 - ""
GrupoI - asl61 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl62 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl63 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl64 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl65 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl66 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl67 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl68 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl69 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl70 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl71 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl72 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl73 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl74 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl75 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl76 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl77 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl78 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl79 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl80 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl81 - 0 - ""
GrupoI - asl82 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl83 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl84 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl85 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl86 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl87 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl88 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl89 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl90 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl91 - 1 - "Erro de sintaxe na linha 7 "
GrupoI - asl92 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl93 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl94 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl95 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl96 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl97 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl98 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl99 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl100 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl101 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl102 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl103 - 0 - ""
GrupoI - asl104 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl105 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl106 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl107 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl108 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl109 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl110 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl111 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl112 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl113 - 1 - "Erro de sintaxe na linha 2 "
GrupoI - asl114 - 0 - ""
GrupoI - asl115 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl116 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl117 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl118 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl119 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl120 - 0 - ""
GrupoI - asl121 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl122 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl123 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl124 - 1 - "Erro de sintaxe na linha 6 "
GrupoI - asl125 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl126 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl127 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl128 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl129 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl130 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl131 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl132 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl133 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl134 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl135 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl136 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl137 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl138 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl139 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl140 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl141 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl142 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl143 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl144 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl145 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl146 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl147 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl148 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl149 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl150 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl151 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl152 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl153 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl154 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl155 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl156 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl157 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl158 - 1 - "Erro de sintaxe na linha 3 "
GrupoI - asl159 - 0 - ""
GrupoI - asl160 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl161 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl162 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl163 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl164 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl165 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl166 - 1 - "Erro de sintaxe na linha 5 "
GrupoI - asl167 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl168 - 1 - "Erro de sintaxe na linha 4 "
GrupoI - asl169 - 1 - "Erro de sintaxe na linha 4 "
~/ensino/private/comp/e2

GrupoJ

~/ensino/private/comp/e2/GrupoJ ~/ensino/private/comp/e2
bison -d parser.y
parser.y: warning: 26 nonterminals useless in grammar [-Wother]
parser.y: warning: 93 rules useless in grammar [-Wother]
parser.y:72.1-10: warning: nonterminal useless in grammar: var_global [-Wother]
   72 | var_global : tipo '(' TK_IDENTIFICADOR auxiliar mais_dec2 ')' ';' 
      | ^~~~~~~~~~
parser.y:76.1-7: warning: nonterminal useless in grammar: cmd_rbc [-Wother]
   76 | cmd_rbc : TK_PR_RETURN expressao
      | ^~~~~~~
parser.y:81.1-7: warning: nonterminal useless in grammar: literal [-Wother]
   81 | literal : TK_LIT_INT
      | ^~~~~~~
parser.y:89.1-7: warning: nonterminal useless in grammar: cmd_iao [-Wother]
   89 | cmd_iao : TK_PR_INPUT TK_IDENTIFICADOR
      | ^~~~~~~
parser.y:94.1-13: warning: nonterminal useless in grammar: op_relacional [-Wother]
   94 | op_relacional : TK_OC_LE
      | ^~~~~~~~~~~~~
parser.y:104.1-9: warning: nonterminal useless in grammar: expressao [-Wother]
  104 | expressao : TK_IDENTIFICADOR
      | ^~~~~~~~~
parser.y:127.1-10: warning: nonterminal useless in grammar: atribuicao [-Wother]
  127 | atribuicao : TK_IDENTIFICADOR '=' expressao
      | ^~~~~~~~~~
parser.y:131.1-9: warning: nonterminal useless in grammar: auxiliar2 [-Wother]
  131 | auxiliar2 : cmd_simp ';' 
      | ^~~~~~~~~
parser.y:135.1-5: warning: nonterminal useless in grammar: bloco [-Wother]
  135 | bloco : '{' auxiliar2 '}' ;
      | ^~~~~
parser.y:137.1-7: warning: nonterminal useless in grammar: cmd_cdf [-Wother]
  137 | cmd_cdf : TK_PR_IF '(' expressao ')' TK_PR_THEN bloco 
      | ^~~~~~~
parser.y:145.1-8: warning: nonterminal useless in grammar: mais_dec [-Wother]
  145 | mais_dec : ',' TK_IDENTIFICADOR mais_dec
      | ^~~~~~~~
parser.y:149.1-9: warning: nonterminal useless in grammar: mais_dec2 [-Wother]
  149 | mais_dec2 : ',' TK_IDENTIFICADOR auxiliar mais_dec
      | ^~~~~~~~~
parser.y:153.1-9: warning: nonterminal useless in grammar: auxiliar3 [-Wother]
  153 | auxiliar3 : TK_OC_LE TK_IDENTIFICADOR 
      | ^~~~~~~~~
parser.y:158.1-9: warning: nonterminal useless in grammar: var_local [-Wother]
  158 | var_local : TK_PR_STATIC tipo '(' TK_IDENTIFICADOR mais_dec ')' auxil...
      | ^~~~~~~~~
parser.y:164.1-7: warning: nonterminal useless in grammar: cmd_shf [-Wother]
  164 | cmd_shf : TK_IDENTIFICADOR TK_OC_SL TK_LIT_INT 
      | ^~~~~~~
parser.y:170.1-8: warning: nonterminal useless in grammar: cmd_simp [-Wother]
  170 | cmd_simp : var_local      
      | ^~~~~~~~
parser.y:179.1-9: warning: nonterminal useless in grammar: auxiliar4 [-Wother]
  179 | auxiliar4 : parametro mais_param 
      | ^~~~~~~~~
parser.y:183.1-9: warning: nonterminal useless in grammar: cabecalho [-Wother]
  183 | cabecalho : tipo TK_IDENTIFICADOR '(' auxiliar4 ')' 
      | ^~~~~~~~~
parser.y:187.1-9: warning: nonterminal useless in grammar: parametro [-Wother]
  187 | parametro : tipo TK_IDENTIFICADOR 
      | ^~~~~~~~~
parser.y:191.1-10: warning: nonterminal useless in grammar: mais_param [-Wother]
  191 | mais_param : ',' parametro mais_param
      | ^~~~~~~~~~
parser.y:195.1-9: warning: nonterminal useless in grammar: mais_expr [-Wother]
  195 | mais_expr : ',' expressao mais_expr
      | ^~~~~~~~~
parser.y:199.1-5: warning: nonterminal useless in grammar: corpo [-Wother]
  199 | corpo : bloco ;
      | ^~~~~
parser.y:201.1-6: warning: nonterminal useless in grammar: funcao [-Wother]
  201 | funcao : cabecalho corpo ;
      | ^~~~~~
parser.y:203.1-9: warning: nonterminal useless in grammar: auxiliar5 [-Wother]
  203 | auxiliar5 : expressao mais_expr 
      | ^~~~~~~~~
parser.y:207.1-10: warning: nonterminal useless in grammar: chama_func [-Wother]
  207 | chama_func : TK_IDENTIFICADOR '(' auxiliar5 ')' ;
      | ^~~~~~~~~~
parser.y:209.1-8: warning: nonterminal useless in grammar: auxiliar [-Wother]
  209 | auxiliar : '[' TK_LIT_INT ']' 
      | ^~~~~~~~
flex scanner.l
gcc -c main.c lex.yy.c parser.tab.c -w
gcc -o etapa2 lex.yy.o parser.tab.o -lfl -w
GrupoJ - asl01 - 0 - ""
GrupoJ - asl02 - 0 - ""
GrupoJ - asl03 - 0 - ""
GrupoJ - asl04 - 0 - ""
GrupoJ - asl05 - 0 - ""
GrupoJ - asl06 - 0 - ""
GrupoJ - asl07 - 0 - ""
GrupoJ - asl08 - 0 - ""
GrupoJ - asl09 - 0 - ""
GrupoJ - asl10 - 0 - ""
GrupoJ - asl11 - 0 - ""
GrupoJ - asl12 - 0 - ""
GrupoJ - asl13 - 0 - ""
GrupoJ - asl14 - 0 - ""
GrupoJ - asl15 - 0 - ""
GrupoJ - asl16 - 0 - ""
GrupoJ - asl17 - 0 - ""
GrupoJ - asl18 - 0 - ""
GrupoJ - asl19 - 0 - ""
GrupoJ - asl20 - 0 - ""
GrupoJ - asl21 - 0 - ""
GrupoJ - asl22 - 0 - ""
GrupoJ - asl23 - 0 - ""
GrupoJ - asl24 - 0 - ""
GrupoJ - asl25 - 0 - ""
GrupoJ - asl26 - 0 - ""
GrupoJ - asl27 - 0 - ""
GrupoJ - asl28 - 0 - ""
GrupoJ - asl29 - 0 - ""
GrupoJ - asl30 - 0 - ""
GrupoJ - asl31 - 0 - ""
GrupoJ - asl32 - 0 - ""
GrupoJ - asl33 - 0 - ""
GrupoJ - asl34 - 0 - ""
GrupoJ - asl35 - 0 - ""
GrupoJ - asl36 - 0 - ""
GrupoJ - asl37 - 0 - ""
GrupoJ - asl38 - 0 - ""
GrupoJ - asl39 - 0 - ""
GrupoJ - asl40 - 0 - ""
GrupoJ - asl41 - 0 - ""
GrupoJ - asl42 - 0 - ""
GrupoJ - asl43 - 0 - ""
GrupoJ - asl44 - 0 - ""
GrupoJ - asl45 - 0 - ""
GrupoJ - asl46 - 0 - ""
GrupoJ - asl47 - 0 - ""
GrupoJ - asl48 - 0 - ""
GrupoJ - asl49 - 0 - ""
GrupoJ - asl50 - 0 - ""
GrupoJ - asl51 - 0 - ""
GrupoJ - asl52 - 0 - ""
GrupoJ - asl53 - 0 - ""
GrupoJ - asl54 - 0 - ""
GrupoJ - asl55 - 0 - ""
GrupoJ - asl56 - 0 - ""
GrupoJ - asl57 - 0 - ""
GrupoJ - asl58 - 0 - ""
GrupoJ - asl59 - 0 - ""
GrupoJ - asl60 - 0 - ""
GrupoJ - asl61 - 0 - ""
GrupoJ - asl62 - 0 - ""
GrupoJ - asl63 - 0 - ""
GrupoJ - asl64 - 0 - ""
GrupoJ - asl65 - 0 - ""
GrupoJ - asl66 - 0 - ""
GrupoJ - asl67 - 0 - ""
GrupoJ - asl68 - 0 - ""
GrupoJ - asl69 - 0 - ""
GrupoJ - asl70 - 0 - ""
GrupoJ - asl71 - 0 - ""
GrupoJ - asl72 - 0 - ""
GrupoJ - asl73 - 0 - ""
GrupoJ - asl74 - 0 - ""
GrupoJ - asl75 - 0 - ""
GrupoJ - asl76 - 0 - ""
GrupoJ - asl77 - 0 - ""
GrupoJ - asl78 - 0 - ""
GrupoJ - asl79 - 0 - ""
GrupoJ - asl80 - 0 - ""
GrupoJ - asl81 - 0 - ""
GrupoJ - asl82 - 0 - ""
GrupoJ - asl83 - 0 - ""
GrupoJ - asl84 - 0 - ""
GrupoJ - asl85 - 0 - ""
GrupoJ - asl86 - 0 - ""
GrupoJ - asl87 - 0 - ""
GrupoJ - asl88 - 0 - ""
GrupoJ - asl89 - 0 - ""
GrupoJ - asl90 - 0 - ""
GrupoJ - asl91 - 0 - ""
GrupoJ - asl92 - 0 - ""
GrupoJ - asl93 - 0 - ""
GrupoJ - asl94 - 0 - ""
GrupoJ - asl95 - 0 - ""
GrupoJ - asl96 - 0 - ""
GrupoJ - asl97 - 0 - ""
GrupoJ - asl98 - 0 - ""
GrupoJ - asl99 - 0 - ""
GrupoJ - asl100 - 0 - ""
GrupoJ - asl101 - 0 - ""
GrupoJ - asl102 - 0 - ""
GrupoJ - asl103 - 0 - ""
GrupoJ - asl104 - 0 - ""
GrupoJ - asl105 - 0 - ""
GrupoJ - asl106 - 0 - ""
GrupoJ - asl107 - 0 - ""
GrupoJ - asl108 - 0 - ""
GrupoJ - asl109 - 0 - ""
GrupoJ - asl110 - 0 - ""
GrupoJ - asl111 - 0 - ""
GrupoJ - asl112 - 0 - ""
GrupoJ - asl113 - 0 - ""
GrupoJ - asl114 - 0 - ""
GrupoJ - asl115 - 0 - ""
GrupoJ - asl116 - 0 - ""
GrupoJ - asl117 - 0 - ""
GrupoJ - asl118 - 0 - ""
GrupoJ - asl119 - 0 - ""
GrupoJ - asl120 - 0 - ""
GrupoJ - asl121 - 0 - ""
GrupoJ - asl122 - 0 - ""
GrupoJ - asl123 - 0 - ""
GrupoJ - asl124 - 0 - ""
GrupoJ - asl125 - 0 - ""
GrupoJ - asl126 - 0 - ""
GrupoJ - asl127 - 0 - ""
GrupoJ - asl128 - 0 - ""
GrupoJ - asl129 - 0 - ""
GrupoJ - asl130 - 0 - ""
GrupoJ - asl131 - 0 - ""
GrupoJ - asl132 - 0 - ""
GrupoJ - asl133 - 0 - ""
GrupoJ - asl134 - 0 - ""
GrupoJ - asl135 - 0 - ""
GrupoJ - asl136 - 0 - ""
GrupoJ - asl137 - 0 - ""
GrupoJ - asl138 - 0 - ""
GrupoJ - asl139 - 0 - ""
GrupoJ - asl140 - 0 - ""
GrupoJ - asl141 - 0 - ""
GrupoJ - asl142 - 0 - ""
GrupoJ - asl143 - 0 - ""
GrupoJ - asl144 - 0 - ""
GrupoJ - asl145 - 0 - ""
GrupoJ - asl146 - 0 - ""
GrupoJ - asl147 - 0 - ""
GrupoJ - asl148 - 0 - ""
GrupoJ - asl149 - 0 - ""
GrupoJ - asl150 - 0 - ""
GrupoJ - asl151 - 0 - ""
GrupoJ - asl152 - 0 - ""
GrupoJ - asl153 - 0 - ""
GrupoJ - asl154 - 0 - ""
GrupoJ - asl155 - 0 - ""
GrupoJ - asl156 - 0 - ""
GrupoJ - asl157 - 0 - ""
GrupoJ - asl158 - 0 - ""
GrupoJ - asl159 - 0 - ""
GrupoJ - asl160 - 0 - ""
GrupoJ - asl161 - 0 - ""
GrupoJ - asl162 - 0 - ""
GrupoJ - asl163 - 0 - ""
GrupoJ - asl164 - 0 - ""
GrupoJ - asl165 - 0 - ""
GrupoJ - asl166 - 0 - ""
GrupoJ - asl167 - 0 - ""
GrupoJ - asl168 - 0 - ""
GrupoJ - asl169 - 0 - ""
~/ensino/private/comp/e2

GrupoK

~/ensino/private/comp/e2/GrupoK ~/ensino/private/comp/e2
flex scanner.l
bison -d parser.y
gcc -c lex.yy.c parser.tab.c main.c
gcc -o etapa2 lex.yy.o parser.tab.o main.o -lfl
GrupoK - asl01 - 0 - "Programa Ok! "
GrupoK - asl02 - 0 - "Programa Ok! "
GrupoK - asl03 - 0 - "Programa Ok! "
GrupoK - asl04 - 0 - "Programa Ok! "
GrupoK - asl05 - 0 - "Programa Ok! "
GrupoK - asl06 - 0 - "Programa Ok! "
GrupoK - asl07 - 0 - "Programa Ok! "
GrupoK - asl08 - 0 - "Programa Ok! "
GrupoK - asl09 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl10 - 1 - "Linha 2: > syntax error, unexpected TK_IDENTIFICADOR, expecting end of file "
GrupoK - asl11 - 1 - "Linha 3: > syntax error, unexpected end of file, expecting ';' or '[' or '(' "
GrupoK - asl12 - 1 - "Linha 2: > syntax error, unexpected TK_OC_LE, expecting ';' or '[' or '(' "
GrupoK - asl13 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl14 - 1 - "Linha 4: > syntax error, unexpected TK_PR_CLASS, expecting '}' "
GrupoK - asl15 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl16 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl17 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl18 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl19 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl20 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl21 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl22 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl23 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl24 - 1 - "Linha 2: > syntax error, unexpected TK_PR_CLASS, expecting end of file "
GrupoK - asl25 - 0 - "Programa Ok! "
GrupoK - asl26 - 1 - "Linha 4: > syntax error, unexpected ';', expecting end of file "
GrupoK - asl27 - 0 - "Programa Ok! "
GrupoK - asl28 - 0 - "Programa Ok! "
GrupoK - asl29 - 1 - "Linha 2: > syntax error, unexpected '[', expecting ')' "
GrupoK - asl30 - 0 - "Programa Ok! "
GrupoK - asl31 - 0 - "Programa Ok! "
GrupoK - asl32 - 0 - "Programa Ok! "
